zwischen,14398876
niemals,14402672
bring,14406455
unserer,14410236
nehme,14414006
allen,14417769
wahrend,14421531
glaubst,14425291
ding,14429030
idee,14432769
wollten,14436491
lasst,14440206
musste,14443920
sachen,14447631
ah,14451321
bleib,14455004
kleiner,14458685
euer,14462340
nummer,14465986
sondern,14469628
frei,14473259
oft,14476887
entschuldigung,14480508
wen,14484129
ernst,14487748
alte,14491367
schule,14494985
ort,14498598
erzahlt,14502209
anderes,14505810
new,14509394
alt,14512974
chance,14516547
einige,14520109
blo,14523657
entschuldigen,14527203
setzen,14530749
bedeutet,14534270
erzahlen,14537775
feuer,14541279
pass,14544777
wurdest,14548271
schuld,14551752
dad,14555233
getotet,14558704
jungen,14562173
drauf,14565627
platz,14569071
waren,14572495
tust,14575895
papa,14579274
spa,14582632
versucht,14585973
wichtig,14589312
besten,14592650
sorge,14595987
kennst,14599320
lst,14602640
hund,14605959
blut,14609276
hierher,14612586
reicht,14615892
alten,14619195
war,14622479
glucklich,14625761
brauchst,14629041
hande,14632307
unseren,14635570
hattest,14638828
kaum,14642084
rede,14645338
zuerst,14648591
stellen,14651823
beiden,14655039
falls,14658229
fruh,14661418
wartet,14664600
neuen,14667775
sechs,14670924
jede,14674068
freundin,14677209
i,14680324
lieben,14683428
teil,14686529
stunde,14689626
langsam,14692723
scheint,14695819
fruher,14698914
groen,14701980
waffe,14705039
telefon,14708090
himmel,14711137
lernen,14714174
you,14717203
ah,14720226
zehn,14723247
gedacht,14726237
willkommen,14729227
frank,14732215
luft,14735200
licht,14738164
hol,14741128
seht,14744090
menge,14747047
voll,14749999
uberall,14752925
tat,14755844
erde,14758758
gebe,14761665
a,14764567
ruf,14767466
moglich,14770362
spricht,14773250
konig,14776136
eltern,14779020
auer,14781902
nachsten,14784780
ziehen,14787655
wahrscheinlich,14790528
wollt,14793397
durfen,14796256
nennen,14799108
falsch,14801940
ehrlich,14804765
irgendwas,14807581
nachste,14810394
wochen,14813199
meines,14816004
herren,14818809
strae,14821610
hm,14824409
heiraten,14827187
stuck,14829951
sam,14832712
doktor,14835472
neues,14838225
gegeben,14840968
kaffee,14843707
mochten,14846430
verstehst,14849150
krank,14851867
danach,14854582
geworden,14857283
arzt,14859982
schaffen,14862677
stelle,14865358
gro,14868037
wem,14870714
holle,14873376
vollig,14876031
weh,14878685
s,14881337
fehler,14883988
druben,14886638
harry,14889288
buro,14891937
captain,14894580
rufen,14897216
irgendwie,14899850
eigenen,14902468
probleme,14905084
allem,14907696
mr,14910300
wert,14912900
tue,14915481
buch,14918062
lebt,14920638
schei,14923210
kaufen,14925775
erinnern,14928339
direkt,14930895
laufen,14933451
george,14936002
trotzdem,14938540
schreiben,14941063
still,14943585
kleines,14946099
korper,14948611
retten,14951120
fand,14953618
unserem,14956112
solche,14958606
denkt,14961100
konnt,14963593
ln,14966085
alleine,14968576
sitzen,14971065
hore,14973550
millionen,14976032
tagen,14978509
york,14980983
suche,14983453
vergiss,14985922
gutes,14988386
leider,14990848
sagten,14993301
typen,14995752
schlussel,14998195
tragen,15000632
mund,15003063
worden,15005493
halt,15007919
zwar,15010337
bereits,15012750
leicht,15015162
spielt,15017570
schiff,15019978
horst,15022385
lhren,15024791
onkel,15027194
glaub,15029595
verlieren,15031991
groer,15034384
klingt,15036775
irgendwo,15039165
zukunft,15041554
kennt,15043933
plan,15046304
schone,15048674
verschwinden,15051021
interessiert,15053359
waffen,15055690
kampfen,15058019
party,15060340
bringe,15062648
hinten,15064950
setz,15067250
kumpel,15069547
wolltest,15071841
boden,15074131
general,15076421
zeig,15078710
bose,15080996
halte,15083279
gegangen,15085559
richtige,15087839
liebling,15090118
acht,15092394
froh,15094670
machte,15096944
jedes,15099215
hart,15101485
vorsichtig,15103746
joe,15106007
versuch,15108264
getroffen,15110520
mogen,15112776
zeug,15115024
damals,15117267
stimme,15119509
gefuhl,15121751
leuten,15123992
lesen,15126233
mist,15128473
zug,15130709
hattest,15132942
verdammte,15135172
geschaft,15137397
arschloch,15139621
rest,15141842
mom,15144054
de,15146261
aufhoren,15148467
konntest,15150672
klasse,15152875
lasse,15155075
boss,15157271
erklaren,15159465
fliegen,15161659
laden,15163851
stolz,15166041
stark,15168229
hasse,15170416
wohnung,15172597
gebracht,15174775
fort,15176952
genauso,15179125
mai,15181292
entschuldige,15183458
besonders,15185624
seien,15187785
tages,15189939
weniger,15192086
zieh,15194229
arger,15196370
fuhle,15198510
schauen,15200647
idiot,15202780
o,15204913
schneller,15207042
denk,15209169
geschafft,15211296
verzeihung,15213422
daddy,15215548
charlie,15217664
tja,15219775
schicken,15221885
erwartet,15223994
nachricht,15226102
findet,15228205
funktioniert,15230305
werd,15232404
stand,15234503
traum,15236601
sollst,15238699
t,15240796
fallen,15242891
wovon,15244982
gefangnis,15247072
aufs,15249156
hotel,15251234
krankenhaus,15253310
umbringen,15255386
fallt,15257448
redest,15259508
weisst,15261562
gottes,15263614
total,15265665
fenster,15267709
lebens,15269750
glaubt,15271787
vorstellen,15273823
and,15275858
sinn,15277891
andern,15279924
versuche,15281955
heraus,15283983
heien,15286008
tanzen,15288026
monate,15290043
lachen,15292060
kampf,15294077
nachdem,15296087
arm,15298092
wenigstens,15300097
geschehen,15302102
horte,15304100
kamen,15306094
passt,15308084
liebt,15310073
folgen,15312062
eher,15314049
gefragt,15316035
dumm,15318019
deswegen,15320001
solange,15321980
lustig,15323958
starb,15325933
unmoglich,15327907
bild,15329880
boot,15331848
genommen,15333816
dame,15335783
fuhren,15337747
unglaublich,15339707
vertrauen,15341666
verletzt,15343622
passieren,15345576
cool,15347529
meisten,15349482
tom,15351431
vorher,15353373
plotzlich,15355311
angerufen,15357238
bewegung,15359164
kummern,15361082
ruber,15362999
komisch,15364913
paris,15366823
super,15368733
sieben,15370642
erinnere,15372550
lhrer,15374455
ne,15376357
rufe,15378258
bier,15380159
augenblick,15382056
herum,15383953
kalt,15385848
wunderbar,15387742
groartig,15389634
wahl,15391523
auge,15393412
fahr,15395299
konnten,15397181
langer,15399062
m,15400943
johnny,15402824
tisch,15404703
rum,15406582
antwort,15408459
jedem,15410331
david,15412203
arme,15414072
umgebracht,15415939
schlimm,15417805
verheiratet,15419669
steh,15421532
anrufen,15423394
worte,15425255
mochtest,15427109
vorsicht,15428961
hilf,15430811
bezahlt,15432655
voller,15434491
links,15436319
sekunden,15438147
werdet,15439975
warst,15441802
liegen,15443628
fuhlen,15445453
nochmal,15447274
armee,15449094
bitten,15450912
gestorben,15452725
finger,15454538
meinung,15456348
nimmt,15458152
zahlen,15459955
sicherheit,15461755
verkaufen,15463555
gesprochen,15465355
wozu,15467155
mude,15468954
seele,15470752
welcher,15472550
schieen,15474346
michael,15476141
arbeite,15477935
sitzt,15479726
to,15481516
sonne,15483304
damen,15485091
la,15486876
bezahlen,15488653
selber,15490427
reise,15492200
team,15493973
sobald,15495744
meister,15497509
majestat,15499272
anfang,15501034
fangen,15502787
auerdem,15504538
geschrieben,15506287
sex,15508034
hole,15509776
kriegt,15511518
yeah,15513259
magst,15515000
laut,15516741
klappe,15518480
amerika,15520217
nahm,15521949
niemanden,15523680
gefahrlich,15525409
r,15527138
morder,15528864
gewinnen,15530587
gedanken,15532309
obwohl,15534028
monat,15535746
mike,15537456
arbeitet,15539166
herrn,15540876
behalten,15542580
legen,15544283
bob,15545981
person,15547679
herzen,15549374
brief,15551067
prasident,15552760
rechts,15554452
anfangen,15556142
schluss,15557831
hubsch,15559515
don,15561195
gewonnen,15562871
wisst,15564546
versprochen,15566220
chef,15567893
findest,15569565
perfekt,15571235
schlagen,15572905
tatsachlich,15574574
pferd,15576241
dagegen,15577907
erfahren,15579573
monsieur,15581239
mord,15582904
paul,15584569
nahe,15586233
notig,15587896
wow,15589557
aller,15591218
offen,15592876
wach,15594533
singen,15596189
beispiel,15597841
ais,15599491
sowieso,15601138
jedenfalls,15602780
schwein,15604421
bank,15606061
ziel,15607698
klein,15609332
verdient,15610963
band,15612593
geist,15614220
ma,15615844
max,15617468
neu,15619091
schreit,15620714
anwalt,15622337
monaten,15623956
show,15625574
heim,15627192
fuhrt,15628801
lauf,15630407
ehre,15632012
unterwegs,15633617
gelernt,15635220
minute,15636818
reich,15638414
wunder,15640009
opfer,15641600
erzahl,15643185
bekannt,15644770
hau,15646353
haut,15647936
weder,15649518
rucken,15651100
bekommt,15652680
peter,15654256
jemals,15655830
partner,15657403
h,15658975
zieht,15660543
nase,15662111
gefahr,15663678
regeln,15665243
absolut,15666808
tief,15668371
flugzeug,15669933
befehl,15671493
geschickt,15673052
wette,15674608
nennt,15676163
jung,15677718
sucht,15679270
gehabt,15680821
geboren,15682372
rolle,15683923
l,15685473
schonen,15687022
leg,15688569
holt,15690114
erinnerst,15691658
heie,15693202
kraft,15694745
lhrem,15696286
lacht,15697825
bar,15699359
richtung,15700888
tasche,15702416
schlag,15703940
professor,15705462
steckt,15706981
standig,15708499
erwischt,15710016
stell,15711529
schrecklich,15713035
verschwinde,15714539
weise,15716042
schlimmer,15717545
lie,15719047
frieden,15720549
verliebt,15722050
bleibe,15723550
ehe,15725049
kriege,15726545
naher,15728035
gelesen,15729525
dahin,15731012
wofur,15732498
dauert,15733982
neben,15735461
gold,15736940
raum,15738410
benutzt,15739879
welches,15741348
regierung,15742815
fahrt,15744279
volk,15745742
fernsehen,15747204
zeiten,15748666
toten,15750124
achtung,15751580
karte,15753032
hunger,15754484
diesmal,15755931
preis,15757376
benutzen,15758821
scheisse,15760263
hilft,15761705
geschenk,15763146
hoffentlich,15764585
manche,15766024
ansehen,15767463
kriegst,15768901
lage,15770339
wunschte,15771775
fehlt,15773211
willen,15774647
bescheid,15776082
hei,15777517
kamera,15778950
gleiche,15780382
ruft,15781813
unfall,15783238
ans,15784663
bullen,15786088
szene,15787513
gericht,15788937
gerettet,15790360
schlaf,15791782
schicksal,15793203
gesetz,15794624
furs,15796044
d,15797464
verkauft,15798879
bewegen,15800291
leiche,15801701
lm,15803111
jesus,15804517
soldaten,15805923
geburtstag,15807328
lebe,15808733
darfst,15810138
ewig,15811540
ben,15812941
schade,15814342
seh,15815743
witz,15817141
musste,15818538
it,15819933
erwarten,15821328
aiies,15822723
ihres,15824117
fahre,15825511
ahm,15826902
pro,15828293
traurig,15829680
haltst,15831067
doc,15832452
jemandem,15833836
b,15835220
setzt,15836602
gesellschaft,15837982
punkt,15839360
freiheit,15840738
jimmy,15842115
darin,15843491
brachte,15844865
weile,15846236
jawohl,15847606
dasselbe,15848975
maul,15850343
zeigt,15851707
taxi,15853068
erreichen,15854428
redet,15855788
foto,15857148
gekauft,15858507
meer,15859865
sheriff,15861223
liebst,15862579
unbedingt,15863933
aussehen,15865287
tante,15866640
drehen,15867991
stirbt,15869338
bord,15870683
kirche,15872028
tee,15873372
of,15874716
erledigt,15876060
wein,15877403
weihnachten,15878745
irgendwann,15880083
billy,15881416
euren,15882747
brauch,15884078
hochzeit,15885409
dorf,15886739
sagtest,15888068
james,15889395
lady,15890722
lust,15892046
kontrolle,15893368
tolle,15894687
beine,15896005
hut,15897323
wiii,15898641
hoffnung,15899957
firma,15901272
me,15902586
lugen,15903899
sergeant,15905212
furchte,15906525
kaputt,15907836
bekam,15909146
is,15910456
nachrichten,15911764
ball,15913070
haare,15914376
tschuss,15915682
seltsam,15916986
vergnugen,15918288
sauber,15919589
bill,15920890
zuhause,15922189
anderer,15923488
zeichen,15924787
herein,15926085
liste,15927380
haltet,15928674
normal,15929968
see,15931261
schatze,15932554
bewegt,15933846
wussten,15935138
blick,15936428
naja,15937718
gesucht,15939007
gestohlen,15940296
vorne,15941583
jim,15942866
kindern,15944149
frag,15945431
bleibst,15946712
nachts,15947993
neun,15949271
namlich,15950548
wunderschon,15951825
stecken,15953101
groes,15954376
freut,15955651
weitere,15956925
gehoren,15958199
schwore,15959472
nervos,15960745
hals,15962017
henry,15963288
gearbeitet,15964558
eigene,15965827
glas,15967095
versteckt,15968362
feind,15969629
schones,15970894
verzeihen,15972158
offnen,15973421
meter,15974684
drogen,15975946
schoner,15977206
nehmt,15978466
madame,15979726
mary,15980986
su,15982244
entscheidung,15983501
erschossen,15984757
verandert,15986010
la,15987262
wind,15988511
ray,15989760
wohnen,15991005
schuhe,15992250
interessant,15993494
ubrigens,15994738
letzter,15995980
musst,15997219
nachstes,15998457
schaut,15999690
armen,16000921
verstand,16002151
verraten,16003379
besuch,16004605
beweise,16005831
sekunde,16007055
polizist,16008276
meint,16009496
fur,16010716
insel,16011935
beweisen,16013153
antworten,16014371
fotos,16015588
passen,16016805
werfen,16018021
personlich,16019236
fragte,16020450
namens,16021663
gegenuber,16022876
unsinn,16024089
drink,16025298
fu,16026505
besuchen,16027710
gute,16028913
lieb,16030116
guck,16031318
deines,16032519
roger,16033718
richtigen,16034916
ubrig,16036114
major,16037311
bein,16038508
messer,16039705
geheimnis,16040900
kannte,16042091
gegessen,16043282
ungefahr,16044473
ran,16045664
maria,16046852
nahe,16048038
meinte,16049223
nimmst,16050408
gruppe,16051593
bucher,16052777
weib,16053960
geschlafen,16055142
g,16056323
london,16057503
letztes,16058682
zeitung,16059860
zufrieden,16061038
verdammten,16062215
zweite,16063392
geliebt,16064568
freude,16065741
loch,16066913
stellt,16068084
statt,16069255
fleisch,16070426
ganzes,16071597
verschwunden,16072768
ee,16073938
worauf,16075107
sauer,16076274
erkennen,16077441
weien,16078607
entfernt,16079773
nick,16080939
mut,16082104
mitnehmen,16083268
anruf,16084431
lied,16085593
traume,16086755
for,16087916
kostet,16089077
fisch,16090238
amerikaner,16091397
schuldig,16092556
zumindest,16093713
entweder,16094870
mark,16096026
sprach,16097181
informationen,16098336
miteinander,16099489
sowas,16100642
gibst,16101793
sahen,16102944
schmerz,16104090
furchtbar,16105235
niemandem,16106379
vaters,16107520
vorwarts,16108661
computer,16109801
teilen,16110939
gefahren,16112075
erster,16113211
eier,16114345
seines,16115479
kontakt,16116613
situation,16117746
bus,16118878
verstecken,16120009
handen,16121140
ehren,16122271
entlang,16123402
kuche,16124533
wutend,16125663
mami,16126793
fuhlt,16127922
eddie,16129051
uberraschung,16130179
tony,16131305
haar,16132431
schwert,16133554
schreien,16134675
lag,16135796
fraulein,16136917
ha,16138037
hielt,16139156
richter,16140275
gespielt,16141392
gegend,16142509
red,16143626
gebaude,16144741
geredet,16145855
rat,16146969
schlechte,16148081
sue,16149192
hangt,16150302
eis,16151411
big,16152519
zerstort,16153627
koffer,16154735
wohnt,16155843
schwarze,16156950
versteht,16158055
kummere,16159159
erledigen,16160263
lieutenant,16161367
alex,16162471
mannern,16163573
witzig,16164674
schlielich,16165774
position,16166873
drinnen,16167971
fbi,16169068
soweit,16170163
falsche,16171258
entscheiden,16172353
erhalten,16173448
bauen,16174542
kleid,16175635
dachten,16176726
ubel,16177817
uberleben,16178906
hinaus,16179993
beeil,16181079
wald,16182164
tote,16183249
beschaftigt,16184333
ring,16185417
verbindung,16186501
konigin,16187584
ecke,16188665
halb,16189745
bericht,16190822
gingen,16191898
vergangenheit,16192973
spiele,16194046
angefangen,16195118
weinen,16196190
welchen,16197262
radio,16198333
nah,16199403
beziehung,16200472
hangen,16201538
feiern,16202604
w,16203669
mussten,16204733
verhaftet,16205796
maschine,16206858
ermordet,16207920
aiie,16208981
richard,16210041
grote,16211101
betrunken,16212160
mut,16213219
soldat,16214277
irgendetwas,16215335
on,16216391
gefuhle,16217445
rauf,16218498
rief,16219549
beginnt,16220600
anna,16221650
witze,16222699
engel,16223748
quatsch,16224797
halfte,16225846
spreche,16226894
lehrer,16227942
england,16228988
charles,16230034
dessen,16231079
schwierig,16232123
fang,16233167
gleichen,16234210
respekt,16235253
adresse,16236295
brucke,16237337
falschen,16238378
blumen,16239418
bobby,16240458
besorgen,16241497
sommer,16242536
bilder,16243574
park,16244612
flug,16245650
agent,16246688
schlampe,16247725
hunde,16248762
geschlagen,16249799
beginnen,16250836
danken,16251873
schritt,16252909
zerstoren,16253945
au,16254981
martin,16256016
bombe,16257050
san,16258084
schwarzen,16259116
ted,16260147
gelassen,16261178
aufgabe,16262208
jerry,16263238
allerdings,16264268
unseres,16265296
washington,16266324
prinzessin,16267351
colonel,16268376
kummert,16269400
treten,16270424
unterschied,16271448
gesund,16272472
stimmen,16273496
knast,16274520
fahrt,16275542
heisst,16276563
steig,16277584
gehirn,16278605
besorgt,16279626
fluss,16280647
tiere,16281667
bekomme,16282684
bruder,16283701
indem,16284716
tragt,16285730
gewartet,16286743
bisher,16287755
tor,16288767
gluckwunsch,16289779
tommy,16290790
gebt,16291800
schafft,16292810
planeten,16293820
wunsche,16294829
blod,16295837
rom,16296844
hintern,16297851
falle,16298856
singt,16299860
dach,16300864
totet,16301867
helfe,16302869
pistole,16303870
freunden,16304869
karten,16305868
leiden,16306865
wunschen,16307860
gewehr,16308855
fuhlst,16309848
kapitan,16310839
neuer,16311828
reichen,16312817
system,16313802
sprich,16314786
schlaft,16315769
woruber,16316752
katze,16317735
vogel,16318718
rennen,16319701
erinnert,16320683
rechte,16321662
bringst,16322640
tier,16323618
steigen,16324596
flasche,16325574
traf,16326550
k,16327526
kussen,16328502
deren,16329478
leisten,16330454
halbe,16331429
eurer,16332403
verspreche,16333376
vermisst,16334349
genannt,16335319
fragt,16336289
verbrechen,16337259
aussieht,16338228
melden,16339197
stehe,16340166
verantwortlich,16341134
pferde,16342102
erfolg,16343068
lee,16344034
ohren,16344997
bad,16345959
keinem,16346919
weie,16347879
besonderes,16348838
theater,16349797
natur,16350754
lacheln,16351709
club,16352664
auftrag,16353617
wichser,16354569
aufhalten,16355521
schmerzen,16356472
by,16357421
davor,16358370
wusste,16359319
abendessen,16360267
sarah,16361214
verdienen,16362159
trifft,16363104
deutschen,16364049
uberrascht,16364992
baum,16365934
kosten,16366876
leer,16367817
morgens,16368757
gefangen,16369696
van,16370635
wand,16371574
city,16372512
haufen,16373450
schlieen,16374387
moglichkeit,16375321
schutzen,16376255
besteht,16377189
rauchen,16378122
schwierigkeiten,16379055
stein,16379988
mitten,16380919
hinein,16381849
hose,16382779
verdammter,16383708
autos,16384636
zuvor,16385564
prima,16386492
schwanz,16387419
lacherlich,16388346
schickt,16389273
j,16390200
wieviel,16391126
beschutzen,16392052
liebes,16392978
befehle,16393904
echte,16394829
vermutlich,16395754
robert,16396677
englisch,16397599
bedeuten,16398520
junger,16399440
luge,16400360
uh,16401279
gemeinsam,16402198
pause,16403117
versteh,16404035
aufpassen,16404952
einverstanden,16405869
brechen,16406785
grad,16407701
prinz,16408615
polizisten,16409528
lord,16410438
druck,16411343
heilige,16412248
daher,16413152
schwarz,16414056
solchen,16414959
ubernehmen,16415862
nachmittag,16416764
regen,16417666
schatzchen,16418568
my,16419469
zweiten,16420370
rock,16421271
fassen,16422172
tote,16423072
fiel,16423971
madam,16424869
mitgebracht,16425766
mannes,16426663
mochte,16427560
wart,16428455
lief,16429350
dorthin,16430244
unterhalten,16431137
schuss,16432030
angriff,16432922
freue,16433814
gebaut,16434704
gebrochen,16435594
fanden,16436483
aiso,16437372
beruhige,16438260
offensichtlich,16439147
versprechen,16440034
monster,16440921
fangt,16441808
kapiert,16442695
ehemann,16443582
geschlossen,16444468
fruhstuck,16445352
gebeten,16446235
storen,16447116
irre,16447997
farbe,16448877
chris,16449757
taten,16450636
zufallig,16451514
geschieht,16452392
pfund,16453269
mission,16454146
thomas,16455021
zeige,16455896
wochenende,16456771
unternehmen,16457645
fantastisch,16458519
kate,16459393
geb,16460266
schlagt,16461137
entschieden,16462007
spur,16462876
liebte,16463744
hie,16464611
vertrag,16465476
dienst,16466341
